country,sex,year,services_000
twn,mf,2006,5856.0830078125
twn,m,2006,2882.1669921875
twn,f,2006,2974.91796875
twn,mf,2007,5961.1669921875
twn,m,2007,2898.91796875
twn,f,2007,3062.748046875
twn,mf,2008,6033.8330078125
twn,m,2008,2911.0830078125
twn,f,2008,3124.0
twn,mf,2009,6051.416015625
twn,m,2009,2884.916015625
twn,f,2009,3166.5
twn,mf,2010,6173.9169921875
twn,m,2010,2929.583984375
twn,f,2010,3244.4150390625
twn,mf,2011,6274.833984375
twn,m,2011,2961.6669921875
twn,f,2011,3313.0
twn,mf,2012,6378.916015625
twn,m,2012,2994.75
twn,f,2012,3386.0830078125
twn,mf,2013,6457.498046875
twn,m,2013,3012.4990234375
twn,f,2013,3444.9990234375
twn,mf,2014,6524.44189453125
twn,m,2014,3028.75
twn,f,2014,3498.0
tjk,mf,2004,642.5999755859375
tjk,m,2004,443.3999938964844
tjk,f,2004,199.3000030517578
tjk,mf,2009,576.5659790039062
tjk,m,2009,369.34698486328125
tjk,f,2009,207.22000122070312
tza,mf,1991,1279.448974609375
tza,m,1991,833.614990234375
tza,f,1991,445.8340148925781
tza,mf,2001,2583.800048828125
tza,m,2001,1314.4000244140625
tza,f,2001,1269.300048828125
tza,mf,2002,
tza,m,2002,
tza,f,2002,
tza,mf,2006,3651.300048828125
tza,m,2006,1888.4000244140625
tza,f,2006,1762.9000244140625
tza,mf,2007,
tza,mf,2014,5331.59912109375
tza,m,2014,2677.552978515625
tza,f,2014,2654.047119140625
tha,mf,1980,4258.60009765625
tha,m,1980,2324.60009765625
tha,f,1980,1933.9000244140625
tha,mf,1981,4789.0
tha,m,1981,2618.10009765625
tha,f,1981,2170.5
tha,mf,1982,5329.2998046875
tha,m,1982,2847.10009765625
tha,f,1982,2482.10009765625
tha,mf,1983,5457.7001953125
tha,m,1983,2850.89990234375
tha,f,1983,2512.699951171875
tha,mf,1984,5367.0
tha,m,1984,2864.39990234375
tha,f,1984,2502.5
tha,mf,1986,6029.60009765625
tha,m,1986,3173.10009765625
tha,f,1986,2856.199951171875
tha,mf,1987,6575.5
tha,m,1987,3389.60009765625
tha,f,1987,3185.60009765625
tha,mf,1988,6552.89990234375
tha,m,1988,3343.300048828125
tha,f,1988,3209.89990234375
tha,mf,1989,6542.10009765625
tha,m,1989,3369.60009765625
tha,f,1989,3172.5
tha,mf,1990,6892.22705078125
tha,m,1990,3664.216064453125
tha,f,1990,3228.010986328125
tha,mf,1991,7659.7822265625
tha,m,1991,4075.919921875
tha,f,1991,3583.862060546875
tha,mf,1992,7764.10986328125
tha,m,1992,4127.6669921875
tha,f,1992,3636.443115234375
tha,mf,1993,8511.3193359375
tha,m,1993,4525.73095703125
tha,f,1993,3985.587890625
tha,mf,1994,8569.9814453125
tha,m,1994,4504.7841796875
tha,f,1994,4065.196044921875
tha,mf,1995,9498.830078125
tha,m,1995,5135.8408203125
tha,f,1995,4362.9921875
tha,mf,1996,9718.255859375
tha,m,1996,5238.2841796875
tha,f,1996,4479.97314453125
tha,mf,1997,10271.6796875
tha,m,1997,5496.38916015625
tha,f,1997,4775.2890625
tha,mf,1998,10286.490234375
tha,m,1998,5348.3232421875
tha,f,1998,4938.1689453125
tha,mf,1999,10983.6103515625
tha,m,1999,5778.94091796875
tha,f,1999,5204.6669921875
tha,mf,2000,11018.9501953125
tha,m,2000,5776.4267578125
tha,f,2000,5242.52490234375
tha,mf,2001,11755.9697265625
tha,m,2001,6062.02001953125
tha,f,2001,5693.93017578125
tha,mf,2002,11657.5
tha,m,2002,5959.5009765625
tha,f,2002,5698.0
tha,mf,2003,12249.400390625
tha,m,2003,6216.89892578125
tha,f,2003,6032.5
tha,mf,2004,13247.7998046875
tha,m,2004,6771.10009765625
tha,f,2004,6476.60009765625
tha,mf,2005,13455.7998046875
tha,m,2005,6639.2001953125
tha,f,2005,6816.7998046875
tha,mf,2006,13464.099609375
tha,m,2006,6725.10009765625
tha,f,2006,6739.0
tha,mf,2007,13889.2998046875
tha,m,2007,6915.89990234375
tha,f,2007,6973.39892578125
tha,mf,2008,14329.400390625
tha,m,2008,7110.2001953125
tha,f,2008,7218.5
tha,mf,2009,15158.5400390625
tha,m,2009,7468.64306640625
tha,f,2009,7689.88720703125
tha,mf,2010,15612.1796875
tha,m,2010,7670.6328125
tha,f,2010,7941.55908203125
tha,mf,2011,15541.2900390625
tha,m,2011,7543.171875
tha,f,2011,7998.1171875
tha,mf,2012,15353.849609375
tha,m,2012,7544.86181640625
tha,f,2012,7808.97412109375
tha,mf,2013,14685.099609375
tha,m,2013,7075.43017578125
tha,f,2013,7609.666015625
tls,mf,2001,
tls,m,2001,
tls,f,2001,
tls,mf,2007,
tls,m,2007,
tls,f,2007,
tls,mf,2010,100.8759994506836
tls,m,2010,66.90599822998047
tls,f,2010,33.970001220703125
tgo,mf,2006,894.8289794921875
tgo,m,2006,329.3340148925781
tgo,f,2006,565.4949951171875
ton,mf,1984,14.899999618530273
ton,m,1984,7.400000095367432
ton,f,1984,7.5
ton,mf,2003,12.970000267028809
ton,m,2003,7.309999942779541
ton,f,2003,5.650000095367432
tto,mf,1980,204.1999969482422
tto,m,1980,121.69999694824219
tto,f,1980,82.5
tto,mf,1981,196.1999969482422
tto,m,1981,114.0999984741211
tto,f,1981,82.0
tto,mf,1982,208.1999969482422
tto,m,1982,117.19999694824219
tto,f,1982,91.0
tto,mf,1983,214.10000610351562
tto,m,1983,122.5999984741211
tto,f,1983,91.5
tto,mf,1984,224.3000030517578
tto,m,1984,126.5999984741211
tto,f,1984,97.5999984741211
tto,mf,1985,220.10000610351562
tto,m,1985,122.69999694824219
tto,f,1985,97.4000015258789
tto,mf,1986,232.5
tto,m,1986,130.39999389648438
tto,f,1986,102.19999694824219
tto,mf,1987,220.60000610351562
tto,m,1987,123.30000305175781
tto,f,1987,97.30000305175781
tto,mf,1988,219.89999389648438
tto,m,1988,123.5999984741211
tto,f,1988,96.30000305175781
tto,mf,1989,215.6999969482422
tto,m,1989,121.4000015258789
tto,f,1989,94.5
tto,mf,1990,226.1999969482422
tto,m,1990,129.60000610351562
tto,f,1990,96.5
tto,mf,1991,238.10000610351562
tto,m,1991,132.60000610351562
tto,f,1991,105.4000015258789
tto,mf,1992,249.3000030517578
tto,m,1992,135.3000030517578
tto,f,1992,114.0999984741211
tto,mf,1993,251.8000030517578
tto,m,1993,136.60000610351562
tto,f,1993,115.0999984741211
tto,mf,1994,258.3999938964844
tto,m,1994,139.39999389648438
tto,f,1994,119.0
tto,mf,1995,275.3999938964844
tto,m,1995,148.60000610351562
tto,f,1995,126.80000305175781
tto,mf,1996,288.20001220703125
tto,m,1996,154.5
tto,f,1996,133.6999969482422
tto,mf,1997,294.70001220703125
tto,m,1997,156.6999969482422
tto,f,1997,138.0
tto,mf,1998,304.8999938964844
tto,m,1998,159.89999389648438
tto,f,1998,145.0
tto,mf,1999,313.6000061035156
tto,m,1999,162.8000030517578
tto,f,1999,150.8000030517578
tto,mf,2000,325.0
tto,m,2000,169.1999969482422
tto,f,2000,155.8000030517578
tto,mf,2001,324.3999938964844
tto,m,2001,166.6999969482422
tto,f,2001,157.6999969482422
tto,mf,2002,338.3999938964844
tto,m,2002,174.3000030517578
tto,f,2002,164.10000610351562
tto,mf,2003,348.70001220703125
tto,m,2003,176.6999969482422
tto,f,2003,172.0
tto,mf,2004,364.3999938964844
tto,m,2004,182.5
tto,f,2004,181.89999389648438
tto,mf,2005,368.79998779296875
tto,m,2005,179.8000030517578
tto,f,2005,189.0
tto,mf,2006,378.5
tto,m,2006,183.39999389648438
tto,f,2006,195.10000610351562
tto,mf,2007,378.0
tto,m,2007,183.8000030517578
tto,f,2007,194.1999969482422
tto,mf,2008,381.3999938964844
tto,m,2008,179.6999969482422
tto,f,2008,201.6999969482422
tun,mf,1980,468.5
tun,m,1980,396.29998779296875
tun,f,1980,72.19999694824219
tun,mf,1981,489.1000061035156
tun,mf,1982,511.1000061035156
tun,mf,1989,772.9000244140625
tun,m,1989,649.0999755859375
tun,f,1989,123.80000305175781
tun,mf,2007,1495.800048828125
tun,mf,2008,1531.5
tun,mf,2009,1578.0
tun,mf,2010,1599.4000244140625
tun,mf,2011,1555.9000244140625
tun,mf,2012,1650.800048828125
tun,mf,2013,1692.675048828125
tun,mf,2014,1751.199951171875
tur,mf,1982,3212.0
tur,m,1982,2821.0
tur,f,1982,391.0
tur,mf,1983,3822.0
tur,m,1983,3374.0
tur,f,1983,448.0
tur,mf,1984,3972.0
tur,m,1984,3500.0
tur,f,1984,472.0
tur,mf,1985,5657.0
tur,m,1985,5029.0
tur,f,1985,628.0
tur,mf,1988,5818.0
tur,m,1988,5074.0
tur,f,1988,744.0
tur,mf,1989,5807.0
tur,m,1989,5028.0
tur,f,1989,780.0
tur,mf,1990,6469.0
tur,m,1990,5563.0
tur,f,1990,907.0
tur,mf,1991,6096.0
tur,m,1991,5273.0
tur,f,1991,825.0
tur,mf,1992,6447.0
tur,m,1992,5513.0
tur,f,1992,937.0
tur,mf,1993,6355.0
tur,m,1993,5455.0
tur,f,1993,900.0
tur,mf,1994,6558.0
tur,m,1994,5546.0
tur,f,1994,1013.0
tur,mf,1995,6833.0
tur,m,1995,5759.0
tur,f,1995,1074.0
tur,mf,1996,6986.0
tur,m,1996,5925.0
tur,f,1996,1063.0
tur,mf,1997,7153.0
tur,m,1997,6005.0
tur,f,1997,1149.0
tur,mf,1998,7483.0
tur,m,1998,6239.0
tur,f,1998,1246.0
tur,mf,1999,7669.0
tur,m,1999,6343.0
tur,f,1999,1325.0
tur,mf,2000,8637.0
tur,m,2000,7107.0
tur,f,2000,1529.0
tur,mf,2001,8553.0
tur,m,2001,7086.0
tur,f,2001,1466.0
tur,mf,2002,8984.0
tur,m,2002,7377.0
tur,f,2002,1608.0
tur,mf,2003,9172.0
tur,m,2003,7517.0
tur,f,2003,1655.0
tur,mf,2004,9373.0
tur,m,2004,7716.0
tur,f,2004,1657.0
tur,mf,2005,10096.0
tur,m,2005,8199.0
tur,f,2005,1900.0
tur,mf,2006,9956.900390625
tur,m,2006,7861.39990234375
tur,f,2006,2095.39990234375
tur,mf,2007,10242.7998046875
tur,m,2007,8044.39990234375
tur,f,2007,2198.5
tur,mf,2008,10408.400390625
tur,m,2008,8052.7998046875
tur,f,2008,2355.5
tur,mf,2009,10876.900390625
tur,m,2009,8156.39990234375
tur,f,2009,2720.5
tur,mf,2010,11175.5
tur,m,2010,8329.099609375
tur,f,2010,2846.5
tur,mf,2011,11758.7998046875
tur,m,2011,8627.19921875
tur,f,2011,3131.5
tur,mf,2012,12364.099609375
tur,m,2012,8901.400390625
tur,f,2012,3462.39990234375
tur,mf,2013,12793.2998046875
tur,m,2013,9080.9990234375
tur,f,2013,3712.800048828125
tur,mf,2014,13112.0
tur,m,2014,9292.1015625
tur,f,2014,3820.199951171875
tca,mf,2001,7.260000228881836
tca,mf,2002,8.5649995803833
tca,mf,2003,10.173999786376953
tca,mf,2004,11.295999526977539
tca,mf,2005,12.371000289916992
tca,mf,2006,13.909000396728516
tca,mf,2007,14.173999786376953
tca,mf,2008,15.914999961853027
uga,mf,2002,2082.090087890625
uga,mf,2003,2176.199951171875
uga,m,2003,1292.300048828125
uga,f,2003,883.9000244140625
uga,mf,2005,2165.2099609375
uga,mf,2009,3015.843017578125
uga,m,2009,1570.1419677734375
uga,f,2009,1445.699951171875
uga,mf,2013,
ukr,mf,1987,2339.0
ukr,mf,1988,4102.0
ukr,mf,1989,3926.0
ukr,mf,1990,3919.0
ukr,mf,1991,3796.0
ukr,mf,1992,3536.0
ukr,mf,1993,3540.0
ukr,mf,1994,3402.0
ukr,mf,1995,3321.0
ukr,mf,1996,3345.0
ukr,mf,1997,3240.0
ukr,mf,1998,3127.0
ukr,mf,1999,3130.0
ukr,mf,2000,2830.0
ukr,mf,2001,10550.900390625
ukr,mf,2002,10887.2998046875
ukr,mf,2003,11100.900390625
ukr,mf,2004,11312.7998046875
ukr,mf,2005,11660.599609375
ukr,mf,2006,12057.2998046875
ukr,mf,2007,12417.0
ukr,mf,2008,12735.400390625
ukr,mf,2009,10799.7998046875
ukr,m,2009,4368.7998046875
ukr,f,2009,6431.0
ukr,mf,2011,11012.7001953125
ukr,m,2011,4582.5
ukr,f,2011,6430.2001953125
ukr,mf,2012,11096.5
ukr,m,2012,4619.10009765625
ukr,f,2012,6477.39990234375
ukr,mf,2013,11259.900390625
ukr,m,2013,4707.39990234375
ukr,f,2013,6552.5
ukr,mf,2014,10679.0
ukr,m,2014,4358.5
ukr,f,2014,6320.5
are,mf,1995,765.2269897460938
are,m,1995,634.2570190429688
are,f,1995,130.97000122070312
are,mf,2000,1043.93603515625
are,m,2000,849.3670043945312
are,f,2000,194.5709991455078
are,mf,2005,1352.428955078125
are,m,2005,1055.552978515625
are,f,2005,296.8760070800781
are,mf,2008,1314.4849853515625
are,m,2008,995.375
are,f,2008,319.1099853515625
are,mf,2009,
are,m,2009,
are,f,2009,
gbr,mf,1980,14924.0
gbr,m,1980,7266.0
gbr,f,1980,7657.0
gbr,mf,1981,14766.0
gbr,m,1981,7164.0
gbr,f,1981,7604.0
gbr,mf,1982,14784.0
gbr,m,1982,7152.0
gbr,f,1982,7633.0
gbr,mf,1983,14892.0
gbr,m,1983,7195.0
gbr,f,1983,7698.0
gbr,mf,1984,15576.0
gbr,m,1984,7502.0
gbr,f,1984,8073.0
gbr,mf,1985,15933.0
gbr,m,1985,7658.0
gbr,f,1985,8275.0
gbr,mf,1986,16171.0
gbr,m,1986,7710.0
gbr,f,1986,8462.0
gbr,mf,1987,16701.0
gbr,m,1987,7895.0
gbr,f,1987,8808.0
gbr,mf,1988,16633.5
gbr,m,1988,7766.39892578125
gbr,f,1988,8868.0
gbr,mf,1989,17224.19921875
gbr,m,1989,7947.2998046875
gbr,f,1989,9277.0
gbr,mf,1990,17475.099609375
gbr,m,1990,8065.60009765625
gbr,f,1990,9409.5
gbr,mf,1991,17345.599609375
gbr,m,1991,7984.09912109375
gbr,f,1991,9361.1982421875
gbr,mf,1992,17414.91015625
gbr,m,1992,7976.78515625
gbr,f,1992,9438.12890625
gbr,mf,1993,17361.150390625
gbr,m,1993,7875.27783203125
gbr,f,1993,9485.8662109375
gbr,mf,1994,17907.2109375
gbr,m,1994,8201.66796875
gbr,f,1994,9705.541015625
gbr,mf,1995,18242.8203125
gbr,m,1995,8436.9619140625
gbr,f,1995,9805.85546875
gbr,mf,1996,18476.19921875
gbr,m,1996,8483.9140625
gbr,f,1996,9992.28515625
gbr,mf,1997,18999.51953125
gbr,m,1997,8743.5966796875
gbr,f,1997,10255.9296875
gbr,mf,1998,19313.109375
gbr,m,1998,8932.8828125
gbr,f,1998,10380.23046875
gbr,mf,1999,19102.400390625
gbr,m,1999,8649.7001953125
gbr,f,1999,10453.0
gbr,mf,2000,19574.900390625
gbr,m,2000,8881.8994140625
gbr,f,2000,10693.0
gbr,mf,2001,19989.099609375
gbr,m,2001,9065.1005859375
gbr,f,2001,10924.2001953125
gbr,mf,2002,20287.0
gbr,m,2002,9188.1005859375
gbr,f,2002,11099.099609375
gbr,mf,2003,20666.900390625
gbr,m,2003,9404.30078125
gbr,f,2003,11262.5
gbr,mf,2004,21120.0
gbr,m,2004,9648.5
gbr,f,2004,11471.400390625
gbr,mf,2005,21398.900390625
gbr,m,2005,9762.2998046875
gbr,f,2005,11636.599609375
gbr,mf,2006,21698.5
gbr,m,2006,9885.6005859375
gbr,f,2006,11812.900390625
gbr,mf,2007,21808.0
gbr,m,2007,9956.5009765625
gbr,f,2007,11851.7001953125
gbr,mf,2008,22092.099609375
gbr,m,2008,10103.099609375
gbr,f,2008,11989.099609375
gbr,mf,2009,22304.19921875
gbr,m,2009,10199.400390625
gbr,f,2009,12104.7998046875
gbr,mf,2010,22359.400390625
gbr,m,2010,10243.400390625
gbr,f,2010,12116.0
gbr,mf,2011,22452.5
gbr,m,2011,10308.599609375
gbr,f,2011,12143.7998046875
gbr,mf,2012,22627.30078125
gbr,m,2012,10429.2998046875
gbr,f,2012,12197.7998046875
gbr,mf,2013,22940.30078125
gbr,m,2013,10577.599609375
gbr,f,2013,12362.599609375
gbr,mf,2014,23361.900390625
gbr,m,2014,10788.5
gbr,f,2014,12573.2001953125
usa,mf,1980,65231.0
usa,m,1980,31591.0
usa,f,1980,33640.0
usa,mf,1981,66457.0
usa,m,1981,31992.0
usa,f,1981,34465.0
usa,mf,1982,67460.0
usa,m,1982,32367.0
usa,f,1982,35093.0
usa,mf,1983,68812.0
usa,m,1983,32888.0
usa,f,1983,35924.0
usa,mf,1984,71420.0
usa,m,1984,34011.0
usa,f,1984,37409.0
usa,mf,1985,73521.0
usa,m,1985,34719.0
usa,f,1985,38802.0
usa,mf,1986,75663.0
usa,m,1986,35432.0
usa,f,1986,40230.0
usa,mf,1987,78293.0
usa,m,1987,36618.0
usa,f,1987,41674.0
usa,mf,1988,80415.0
usa,m,1988,37571.0
usa,f,1988,42843.0
usa,mf,1989,82407.0
usa,m,1989,38290.0
usa,f,1989,44120.0
usa,mf,1990,83982.0
usa,m,1990,39003.0
usa,f,1990,44980.0
usa,mf,1991,84255.0
usa,m,1991,39245.0
usa,f,1991,45010.0
usa,mf,1992,85597.0
usa,m,1992,39946.0
usa,f,1992,45650.0
usa,mf,1993,87700.0
usa,m,1993,40892.0
usa,f,1993,46810.0
usa,mf,1994,89610.0
usa,m,1994,41501.0
usa,f,1994,48110.0
usa,mf,1995,91009.0
usa,m,1995,41994.0
usa,f,1995,49013.0
usa,mf,1996,92619.0
usa,m,1996,42728.0
usa,f,1996,49891.0
usa,mf,1997,94755.0
usa,m,1997,43621.0
usa,f,1997,51135.0
usa,mf,1998,96587.0
usa,m,1998,44480.0
usa,f,1998,52107.0
usa,mf,1999,98983.0
usa,m,1999,45519.0
usa,f,1999,53462.0
usa,mf,2000,100411.0
usa,m,2000,46169.0
usa,f,2000,54242.0
usa,mf,2001,101270.0
usa,m,2001,46532.0
usa,f,2001,54738.0
usa,mf,2002,103205.0
usa,m,2002,47380.0
usa,f,2002,55825.0
usa,mf,2003,106704.0
usa,m,2003,49371.0
usa,f,2003,57328.0
usa,mf,2004,108061.0
usa,m,2004,50248.0
usa,f,2004,57812.0
usa,mf,2005,110281.0
usa,m,2005,51360.0
usa,f,2005,58920.0
usa,mf,2006,112224.0
usa,m,2006,52155.0
usa,f,2006,60069.0
usa,mf,2007,113863.0
usa,m,2007,52926.0
usa,f,2007,60939.0
usa,mf,2008,114272.0
usa,m,2008,52981.0
usa,f,2008,61291.0
usa,mf,2009,113163.0
usa,m,2009,52545.23046875
usa,f,2009,60617.76953125
usa,mf,2010,112969.0
usa,m,2010,52671.2890625
usa,f,2010,60297.7109375
ury,mf,1984,650.7999877929688
ury,m,1984,366.29998779296875
ury,f,1984,284.5
ury,mf,1986,702.0999755859375
ury,m,1986,395.5
ury,f,1986,306.6000061035156
ury,mf,1987,713.7999877929688
ury,m,1987,396.70001220703125
ury,f,1987,318.0
ury,mf,1988,733.5999755859375
ury,m,1988,403.70001220703125
ury,f,1988,329.8999938964844
ury,mf,1989,747.7999877929688
ury,m,1989,406.29998779296875
ury,f,1989,341.20001220703125
ury,mf,1990,761.0
ury,m,1990,409.5
ury,f,1990,351.5
ury,mf,1991,755.0999755859375
ury,m,1991,412.70001220703125
ury,f,1991,342.5
ury,mf,1992,755.2999877929688
ury,m,1992,386.6000061035156
ury,f,1992,368.6000061035156
ury,mf,1993,771.4000244140625
ury,m,1993,393.8999938964844
ury,f,1993,377.6000061035156
ury,mf,1994,804.5999755859375
ury,m,1994,412.0
ury,f,1994,392.79998779296875
ury,mf,1995,826.7999877929688
ury,m,1995,419.1000061035156
ury,f,1995,407.70001220703125
ury,mf,1998,787.7000122070312
ury,m,1998,391.79998779296875
ury,f,1998,395.3999938964844
ury,mf,1999,767.7999877929688
ury,m,1999,378.0
ury,f,1999,389.0
ury,mf,2000,760.7999877929688
ury,m,2000,372.6000061035156
ury,f,2000,388.1000061035156
ury,mf,2001,777.0999755859375
ury,m,2001,385.70001220703125
ury,f,2001,389.29998779296875
ury,mf,2002,763.7000122070312
ury,m,2002,380.79998779296875
ury,f,2002,380.8999938964844
ury,mf,2003,765.2999877929688
ury,m,2003,382.1000061035156
ury,f,2003,381.1000061035156
ury,mf,2004,791.0999755859375
ury,m,2004,397.70001220703125
ury,f,2004,394.1000061035156
ury,mf,2005,819.0
ury,m,2005,395.3999938964844
ury,f,2005,423.5
ury,mf,2006,954.2999877929688
ury,m,2006,468.20001220703125
ury,f,2006,486.1000061035156
ury,mf,2007,996.7000122070312
ury,m,2007,477.20001220703125
ury,f,2007,519.0
ury,mf,2008,
ury,mf,2009,1050.2149658203125
ury,m,2009,490.37298583984375
ury,f,2009,559.8419799804688
ury,mf,2010,1046.7659912109375
ury,m,2010,469.4809875488281
ury,f,2010,577.2849731445312
ury,mf,2011,1117.947998046875
ury,m,2011,508.8970031738281
ury,f,2011,609.051025390625
ury,mf,2013,1118.5770263671875
ury,m,2013,506.7080078125
ury,f,2013,611.8690185546875
uzb,mf,1995,2945.0
uzb,mf,1996,3006.0
uzb,mf,1997,3033.0
uzb,mf,1998,3038.0
uzb,mf,1999,3124.0
vut,mf,2009,29.347999572753906
vut,m,2009,15.758000373840332
vut,f,2009,13.59000015258789
ven,mf,1980,2431.5
ven,m,1980,1493.699951171875
ven,f,1980,937.7999877929688
ven,mf,1981,2747.5
ven,m,1981,1708.199951171875
ven,f,1981,1039.4000244140625
ven,mf,1982,2812.60009765625
ven,m,1982,1736.199951171875
ven,f,1982,1076.4000244140625
ven,mf,1983,2914.10009765625
ven,m,1983,1799.4000244140625
ven,f,1983,1114.5
ven,mf,1984,2910.199951171875
ven,m,1984,1788.5999755859375
ven,f,1984,1121.300048828125
ven,mf,1985,3005.699951171875
ven,m,1985,1855.0999755859375
ven,f,1985,1150.5999755859375
ven,mf,1986,3142.89990234375
ven,m,1986,1940.4000244140625
ven,f,1986,1202.300048828125
ven,mf,1987,3308.39990234375
ven,m,1987,2025.199951171875
ven,f,1987,1283.199951171875
ven,mf,1989,3705.800048828125
ven,m,1989,2191.89990234375
ven,f,1989,1513.9000244140625
ven,mf,1990,3920.89990234375
ven,m,1990,2281.89990234375
ven,f,1990,1639.0999755859375
ven,mf,1991,4107.39990234375
ven,m,1991,2355.0
ven,f,1991,1752.5
ven,mf,1992,4300.5
ven,m,1992,2460.199951171875
ven,f,1992,1840.300048828125
ven,mf,1993,4432.0
ven,m,1993,2586.60009765625
ven,f,1993,1845.5
ven,mf,1994,4503.89990234375
ven,m,1994,2597.5
ven,f,1994,1906.4000244140625
ven,mf,1995,4817.7998046875
ven,m,1995,2729.39990234375
ven,f,1995,2088.39990234375
ven,mf,1996,5002.89990234375
ven,m,1996,2813.60009765625
ven,f,1996,2189.300048828125
ven,mf,1997,5397.89990234375
ven,m,1997,2991.800048828125
ven,f,1997,2406.199951171875
ven,mf,1998,5691.7998046875
ven,m,1998,3068.699951171875
ven,f,1998,2623.0
ven,mf,1999,5860.5
ven,m,1999,3190.0
ven,f,1999,2670.60009765625
ven,mf,2000,5957.7998046875
ven,m,2000,3186.89990234375
ven,f,2000,2771.0
ven,mf,2001,6603.39990234375
ven,m,2001,3425.199951171875
ven,f,2001,3178.0
ven,mf,2002,6768.2998046875
ven,m,2002,3529.5
ven,f,2002,3238.60009765625
ven,mf,2003,6910.5
ven,m,2003,3597.39990234375
ven,f,2003,3313.0
ven,mf,2004,7107.0
ven,m,2004,3676.10009765625
ven,f,2004,3431.10009765625
ven,mf,2005,7371.60107421875
ven,m,2005,3834.10009765625
ven,f,2005,3537.60009765625
ven,mf,2006,7537.2001953125
ven,m,2006,3886.39990234375
ven,f,2006,3650.800048828125
ven,mf,2007,7782.60107421875
ven,m,2007,3982.0
ven,f,2007,3800.60009765625
ven,mf,2008,8099.2001953125
ven,m,2008,4109.60009765625
ven,f,2008,3989.699951171875
ven,mf,2009,8155.2890625
ven,m,2009,4135.51904296875
ven,f,2009,4019.77001953125
ven,mf,2010,8318.3173828125
ven,m,2010,4250.4921875
ven,f,2010,4067.824951171875
ven,mf,2011,8667.3037109375
ven,m,2011,4437.88623046875
ven,f,2011,4229.41796875
ven,mf,2012,8760.33203125
ven,mf,2013,9200.4521484375
vnm,mf,1996,6855.2001953125
vnm,m,1996,3121.699951171875
vnm,f,1996,3733.699951171875
vnm,mf,1997,7848.7001953125
vnm,m,1997,3620.300048828125
vnm,f,1997,4228.39990234375
vnm,mf,1998,8742.099609375
vnm,m,1998,4054.0
vnm,f,1998,4688.0
vnm,mf,1999,8776.1005859375
vnm,m,1999,4067.800048828125
vnm,f,1999,4708.5
vnm,mf,2000,8559.2001953125
vnm,m,2000,4061.39990234375
vnm,f,2000,4498.0
vnm,mf,2001,8625.8994140625
vnm,m,2001,4032.300048828125
vnm,f,2001,4593.60107421875
vnm,mf,2002,9340.900390625
vnm,m,2002,4362.5
vnm,f,2002,4978.39990234375
vnm,mf,2003,9846.3994140625
vnm,m,2003,4729.7001953125
vnm,f,2003,5116.60009765625
vnm,mf,2004,10474.7998046875
vnm,m,2004,5045.2001953125
vnm,f,2004,5429.39990234375
vnm,mf,2006,13276.1298828125
vnm,m,2006,6170.23291015625
vnm,f,2006,7105.89404296875
vnm,mf,2012,16275.580078125
vnm,m,2012,7827.69921875
vnm,f,2012,8447.6494140625
vnm,mf,2013,16704.939453125
vnm,m,2013,8014.57421875
vnm,f,2013,8690.3662109375
pse,mf,1996,245.8769989013672
pse,m,1996,211.17100524902344
pse,f,1996,34.70800018310547
pse,mf,1997,250.06300354003906
pse,m,1997,212.26199340820312
pse,f,1997,37.801998138427734
pse,mf,1998,273.83599853515625
pse,m,1998,234.58799743652344
pse,f,1998,39.25
pse,mf,1999,290.1419982910156
pse,m,1999,243.39199829101562
pse,f,1999,46.75400161743164
pse,mf,2000,310.31298828125
pse,m,2000,259.85198974609375
pse,f,2000,50.46200180053711
pse,mf,2001,300.656005859375
pse,m,2001,251.77000427246094
pse,f,2001,48.88600158691406
pse,mf,2002,290.77099609375
pse,m,2002,242.90199279785156
pse,f,2002,47.8650016784668
pse,mf,2003,329.97601318359375
pse,m,2003,273.1629943847656
